Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), point time stamp (ns), frame time stamp (s), frame time stamp (us), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.66, 1719, 15.482, -39.7404, -2.71009, 1320970, 1684951308, 233476, 238, 0, 255, 0, 49169, FIRST_ECHO, 796, 109, 0, 33, 5, 13700
10.10.10.66, 1719, 16.172, -37.6491, -2.73301, 1321111, 1684951308, 233476, 350, 0, 255, 0, 49169, FIRST_ECHO, 796, 173, 0, 33, 9, 1410
10.10.10.66, 1719, 26.6359, -29.8454, -2.79603, 1321494, 1684951308, 233476, 375, 0, 255, 0, 49169, FIRST_ECHO, 796, 413, 0, 34, 22, 3830
10.10.10.66, 1719, 26.6784, -26.442, -2.81895, 1321628, 1684951308, 233476, 378, 0, 255, 0, 49169, FIRST_ECHO, 796, 517, 0, 34, 28, 1340
10.10.10.66, 1719, 20.1137, -22.7522, -2.84187, 1321762, 1684951308, 233476, 65535, 0, 0, 0, 49185, FIRST_ECHO, 796, 629, 0, 34, 35, 1340
10.10.10.66, 1719, 24.0688, -13.4416, -2.88198, 1322058, 1684951308, 233476, 239, 0, 255, 255, 1073791025, FIRST_ECHO, 796, 901, 0, 0, 0, 2960
10.10.10.66, 1719, 26.8932, -13.4416, -2.88198, 1322058, 1684951308, 233476, 153, 0, 255, 255, 1073791026, SECOND_ECHO, 796, 901, 0, 0, 0, 2960
10.10.10.66, 1719, 27.0539, -8.93241, -2.89344, 1322190, 1684951308, 233476, 694, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1029, 0, 35, 63, 1320
10.10.10.66, 1719, 27.4971, -4.42896, -2.89917, 1322318, 1684951308, 233476, 765, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1157, 0, 35, 73, 1280
10.10.10.66, 1719, 27.8444, 0.148969, -2.89917, 1322446, 1684951308, 233476, 802, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1285, 0, 35, 84, 1280
10.10.10.66, 1719, 28.954, 4.73263, -2.89917, 1322574, 1684951308, 233476, 1323, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1413, 0, 35, 95, 1280
10.10.10.66, 1719, 19.8039, 15.424, -2.87052, 1322885, 1684951308, 233476, 1413, 0, 255, 0, 49169, FIRST_ECHO, 796, 1717, 0, 36, 118, 3110
10.10.10.66, 1719, 17.4621, 19.5264, -2.85906, 1323014, 1684951308, 233476, 759, 0, 255, 0, 49169, FIRST_ECHO, 796, 1837, 0, 36, 126, 1290
10.10.10.66, 1719, 14.0975, 23.3194, -2.83614, 1323141, 1684951308, 233476, 353, 0, 255, 0, 49169, FIRST_ECHO, 796, 1949, 0, 37, 133, 1270
10.10.10.66, 1719, 17.6056, 30.1261, -2.79603, 1323402, 1684951308, 233476, 3292, 0, 255, 0, 49201, FIRST_ECHO, 796, 2157, 0, 37, 145, 2610
10.10.10.66, 1719, 12.9751, 30.1261, -2.79603, 1323402, 1684951308, 233476, 152, 0, 255, 0, 49202, SECOND_ECHO, 796, 2157, 0, 37, 145, 2610
10.10.10.66, 1719, 16.5865, 32.9909, -2.77312, 1323528, 1684951308, 233476, 2702, 0, 255, 0, 49201, FIRST_ECHO, 796, 2245, 0, 38, 150, 1260
10.10.10.66, 1719, 11.9218, 32.9909, -2.77312, 1323528, 1684951308, 233476, 163, 0, 255, 0, 49202, SECOND_ECHO, 796, 2245, 0, 38, 150, 1260
10.10.10.66, 1719, 15.4152, 40.7717, -2.70436, 1324003, 1684951308, 233476, 842, 0, 255, 0, 49169, FIRST_ECHO, 796, 2485, 0, 38, 162, 4750
10.10.10.66, 1719, 10.4682, 40.5368, -2.70436, 1324902, 1684951308, 233476, 553, 0, 255, 0, 49265, FIRST_ECHO, 796, 2477, 0, 38, 162, 8990
10.10.10.66, 1719, 16.4011, 33.7759, -2.76739, 1325317, 1684951308, 233476, 2114, 0, 255, 0, 49169, FIRST_ECHO, 796, 2269, 0, 38, 151, 4150
10.10.10.66, 1719, 17.3793, 30.9111, -2.7903, 1325447, 1684951308, 233476, 2398, 0, 255, 0, 49201, FIRST_ECHO, 796, 2181, 0, 37, 147, 1300
10.10.10.66, 1719, 12.1277, 30.9111, -2.7903, 1325447, 1684951308, 233476, 169, 0, 255, 0, 49202, SECOND_ECHO, 796, 2181, 0, 37, 147, 1300
10.10.10.66, 1719, 15.3882, 21.9844, -2.8476, 1325787, 1684951308, 233476, 439, 0, 255, 0, 49169, FIRST_ECHO, 796, 1909, 0, 37, 131, 3400
10.10.10.66, 1719, 26.2212, 17.8763, -2.86479, 1325920, 1684951308, 233476, 767, 0, 255, 0, 49201, FIRST_ECHO, 796, 1789, 0, 36, 123, 1330
10.10.10.66, 1719, 19.0211, 17.8763, -2.86479, 1325920, 1684951308, 233476, 220, 0, 255, 0, 49202, SECOND_ECHO, 796, 1789, 0, 36, 123, 1330
10.10.10.66, 1719, 19.7061, 13.7395, -2.87625, 1326048, 1684951308, 233476, 3554, 0, 255, 0, 49201, FIRST_ECHO, 796, 1669, 0, 36, 115, 1280
10.10.10.66, 1719, 28.9774, 9.28765, -2.88771, 1326180, 1684951308, 233476, 1793, 0, 255, 0, 1073791201, FIRST_ECHO, 796, 1541, 0, 36, 105, 1320
10.10.10.66, 1719, 27.8128, -0.4068, -2.89917, 1326452, 1684951308, 233476, 663, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1269, 0, 35, 83, 2720
10.10.10.66, 1719, 27.4655, -4.98473, -2.89917, 1326580, 1684951308, 233476, 749, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1141, 0, 35, 72, 1280
10.10.10.66, 1719, 27.0785, -9.53975, -2.88771, 1326709, 1684951308, 233476, 792, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1013, 0, 34, 62, 1290
10.10.10.66, 1719, 23.5191, -13.9859, -2.87625, 1326840, 1684951308, 233476, 421, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 885, 0, 34, 52, 1310
10.10.10.66, 1719, 19.5526, -18.1685, -2.86479, 1326968, 1684951308, 233476, 1418, 0, 255, 0, 49169, FIRST_ECHO, 796, 765, 0, 34, 43, 1280
10.10.10.66, 1719, 26.5596, -28.3156, -2.80749, 1327325, 1684951308, 233476, 684, 0, 255, 0, 49169, FIRST_ECHO, 796, 461, 0, 34, 24, 3570
10.10.10.66, 1719, 19.1611, -31.421, -2.78457, 1327455, 1684951308, 233476, 1922, 0, 255, 0, 49169, FIRST_ECHO, 796, 365, 0, 34, 19, 1300
10.10.10.66, 1719, 17.6935, -34.2801, -2.76166, 1327587, 1684951308, 233476, 368, 0, 255, 0, 49169, FIRST_ECHO, 796, 277, 0, 34, 14, 1320
10.10.10.66, 1719, 15.8719, -39.1789, -2.71582, 1329008, 1684951308, 233476, 670, 0, 255, 0, 49169, FIRST_ECHO, 796, 125, 0, 33, 6, 14210
10.10.10.66, 1719, 16.3964, -37.0933, -2.73874, 1329142, 1684951308, 233476, 148, 0, 255, 0, 49169, FIRST_ECHO, 796, 189, 0, 34, 10, 1340
10.10.10.66, 1719, 26.7571, -27.0035, -2.81322, 1329608, 1684951308, 233476, 446, 0, 255, 0, 49169, FIRST_ECHO, 796, 501, 0, 34, 27, 1360
10.10.10.66, 1719, 20.2302, -23.2735, -2.83614, 1329743, 1684951308, 233476, 65535, 0, 0, 0, 49153, FIRST_ECHO, 796, 613, 0, 34, 34, 1350
10.10.10.66, 1719, 26.9797, -12.8916, -2.88198, 1330075, 1684951308, 233476, 645, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 917, 0, 34, 54, 3320
10.10.10.66, 1719, 27.1772, -8.38237, -2.89344, 1330206, 1684951308, 233476, 748, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1045, 0, 35, 64, 1310
10.10.10.66, 1719, 27.5327, -3.86747, -2.89917, 1330334, 1684951308, 233476, 708, 0, 255, 0, 1073791009, FIRST_ECHO, 796, 1173, 0, 35, 75, 1280
10.10.10.66, 1719, 27.9418, 0.710468, -2.89917, 1330462, 1684951308, 233476, 926, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1301, 0, 35, 86, 1280
10.10.10.66, 1719, 29.2176, 5.29413, -2.89917, 1330590, 1684951308, 233476, 1418, 0, 255, 0, 1073791073, FIRST_ECHO, 796, 1429, 0, 35, 96, 1280
10.10.10.66, 1719, 19.6954, 14.8797, -2.87625, 1330868, 1684951308, 233476, 6009, 0, 255, 0, 49265, FIRST_ECHO, 796, 1701, 0, 36, 117, 2780
10.10.10.66, 1719, 17.3486, 18.9936, -2.85906, 1330997, 1684951308, 233476, 572, 0, 255, 0, 49169, FIRST_ECHO, 796, 1821, 0, 36, 125, 1290
10.10.10.66, 1719, 14.8801, 22.7522, -2.84187, 1331123, 1684951308, 233476, 590, 0, 255, 0, 49169, FIRST_ECHO, 796, 1933, 0, 37, 132, 1260
10.10.10.66, 1719, 17.59, 30.6819, -2.7903, 1331424, 1684951308, 233476, 5255, 0, 255, 0, 49169, FIRST_ECHO, 796, 2173, 0, 37, 146, 3010
10.10.10.66, 1719, 11.6446, 33.4951, -2.76739, 1331553, 1684951308, 233476, 625, 0, 255, 0, 49201, FIRST_ECHO, 796, 2261, 0, 38, 151, 1290
10.10.10.66, 1719, 14.8182, 40.2503, -2.70436, 1331958, 1684951308, 233476, 1570, 0, 255, 0, 49201, FIRST_ECHO, 796, 2469, 0, 38, 161, 4050
10.10.10.66, 1719, 10.5295, 40.2503, -2.70436, 1331958, 1684951308, 233476, 124, 0, 255, 0, 49202, SECOND_ECHO, 796, 2469, 0, 38, 161, 4050
10.10.10.66, 1719, 10.5054, 40.0211, -2.71009, 1332945, 1684951308, 233476, 522, 0, 255, 0, 49201, FIRST_ECHO, 796, 2461, 0, 38, 161, 9870
10.10.10.66, 1719, 11.377, 34.2801, -2.76166, 1333291, 1684951308, 233476, 476, 0, 255, 0, 49201, FIRST_ECHO, 796, 2285, 0, 38, 152, 3460
10.10.10.66, 1719, 17.3129, 31.421, -2.78457, 1333424, 1684951308, 233476, 2846, 0, 255, 0, 49169, FIRST_ECHO, 796, 2197, 0, 37, 148, 1330
10.10.10.66, 1719, 15.4917, 21.4114, -2.8476, 1333805, 1684951308, 233476, 461, 0, 255, 0, 49169, FIRST_ECHO, 796, 1893, 0, 37, 130, 3810
10.10.10.66, 1719, 19.7448, 17.0913, -2.86479, 1333946, 1684951308, 233476, 293, 0, 255, 0, 49201, FIRST_ECHO, 796, 1765, 0, 36, 121, 1410
10.10.10.66, 1719, 16.8503, 17.0913, -2.86479, 1333946, 1684951308, 233476, 168, 0, 255, 0, 49202, SECOND_ECHO, 796, 1765, 0, 36, 121, 1410
10.10.10.66, 1719, 19.9769, 12.8916, -2.88198, 1334073, 1684951308, 233476, 670, 0, 255, 0, 49201, FIRST_ECHO, 796, 1645, 0, 36, 113, 1270
10.10.10.66, 1719, 30.5675, 8.42821, -2.89344, 1334204, 1684951308, 233476, 2310, 0, 255, 0, 1073791009, FIRST_ECHO, 796, 1517, 0, 36, 103, 1310
10.10.10.66, 1719, 28.7295, 3.86747, -2.89917, 1334332, 1684951308, 233476, 1136, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1389, 0, 35, 93, 1280
10.10.10.66, 1719, 27.4534, -5.8499, -2.89344, 1334604, 1684951308, 233476, 673, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1117, 0, 35, 70, 2720
10.10.10.66, 1719, 27.0967, -10.3935, -2.88771, 1334733, 1684951308, 233476, 847, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 989, 0, 34, 60, 1290
10.10.10.66, 1719, 22.1143, -14.8281, -2.87625, 1334866, 1684951308, 233476, 693, 0, 255, 0, 49169, FIRST_ECHO, 796, 861, 0, 34, 50, 1330
10.10.10.66, 1719, 19.7068, -18.9477, -2.85906, 1334994, 1684951308, 233476, 10825, 0, 255, 0, 49393, FIRST_ECHO, 796, 741, 0, 34, 42, 1280
10.10.10.66, 1719, 26.5775, -28.0348, -2.80749, 1335315, 1684951308, 233476, 620, 0, 255, 0, 49169, FIRST_ECHO, 796, 469, 0, 34, 25, 3210
10.10.10.66, 1719, 19.1928, -31.146, -2.78457, 1335444, 1684951308, 233476, 1041, 0, 255, 0, 49169, FIRST_ECHO, 796, 373, 0, 34, 19, 1290
10.10.10.66, 1719, 17.7752, -34.005, -2.76166, 1335575, 1684951308, 233476, 323, 0, 255, 0, 49169, FIRST_ECHO, 796, 285, 0, 34, 15, 1310
10.10.10.66, 1719, 15.0504, -41.0524, -2.69863, 1336861, 1684951308, 233476, 233, 0, 255, 0, 49169, FIRST_ECHO, 796, 69, 0, 33, 3, 12860
10.10.10.66, 1719, 15.8067, -38.9439, -2.72155, 1337027, 1684951308, 233476, 361, 0, 255, 0, 49169, FIRST_ECHO, 796, 133, 0, 33, 7, 1660
10.10.10.66, 1719, 26.6369, -29.1063, -2.80176, 1337526, 1684951308, 233476, 443, 0, 255, 0, 49169, FIRST_ECHO, 796, 437, 0, 34, 23, 4990
10.10.10.66, 1719, 26.6673, -25.6914, -2.82468, 1337657, 1684951308, 233476, 415, 0, 255, 0, 49169, FIRST_ECHO, 796, 541, 0, 34, 29, 1310
10.10.10.66, 1719, 20.136, -21.9386, -2.8476, 1337789, 1684951308, 233476, 65535, 0, 0, 0, 49377, FIRST_ECHO, 796, 653, 0, 34, 36, 1320
10.10.10.66, 1719, 24.0107, -13.7395, -2.87625, 1338050, 1684951308, 233476, 2413, 0, 255, 0, 1073791201, FIRST_ECHO, 796, 893, 0, 34, 52, 2610
10.10.10.66, 1719, 27.1662, -9.23608, -2.88771, 1338182, 1684951308, 233476, 655, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1021, 0, 34, 62, 1320
10.10.10.66, 1719, 27.6093, -4.68107, -2.89917, 1338310, 1684951308, 233476, 714, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1149, 0, 35, 73, 1280
10.10.10.66, 1719, 27.8691, -0.148969, -2.89917, 1338438, 1684951308, 233476, 711, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1277, 0, 35, 84, 1280
10.10.10.66, 1719, 27.111, 9.53975, -2.88771, 1338711, 1684951308, 233476, 2370, 0, 255, 0, 1073791009, FIRST_ECHO, 796, 1549, 0, 36, 106, 2730
10.10.10.66, 1719, 19.6089, 14.0375, -2.87625, 1338843, 1684951308, 233476, 41961, 0, 0, 0, 49249, FIRST_ECHO, 796, 1677, 0, 36, 115, 1320
10.10.10.66, 1719, 25.9394, 18.1685, -2.86479, 1338970, 1684951308, 233476, 985, 0, 255, 0, 49169, FIRST_ECHO, 796, 1797, 0, 36, 124, 1270
10.10.10.66, 1719, 16.8458, 22.225, -2.84187, 1339104, 1684951308, 233476, 523, 0, 255, 0, 49169, FIRST_ECHO, 796, 1917, 0, 37, 131, 1340
10.10.10.66, 1719, 17.0499, 31.1918, -2.78457, 1339447, 1684951308, 233476, 1086, 0, 255, 0, 49201, FIRST_ECHO, 796, 2189, 0, 37, 147, 3430
10.10.10.66, 1719, 12.224, 31.1918, -2.78457, 1339447, 1684951308, 233476, 209, 0, 255, 0, 49202, SECOND_ECHO, 796, 2189, 0, 37, 147, 3430
10.10.10.66, 1719, 16.2675, 34.0509, -2.76166, 1339578, 1684951308, 233476, 1085, 0, 255, 0, 49201, FIRST_ECHO, 796, 2277, 0, 38, 152, 1310
10.10.10.66, 1719, 11.4518, 34.0509, -2.76166, 1339578, 1684951308, 233476, 457, 0, 255, 0, 49202, SECOND_ECHO, 796, 2277, 0, 38, 152, 1310
10.10.10.66, 1719, 14.7868, 39.7404, -2.71009, 1339917, 1684951308, 233476, 1279, 0, 255, 0, 49201, FIRST_ECHO, 796, 2453, 0, 38, 161, 3390
10.10.10.66, 1719, 10.5427, 39.7404, -2.71009, 1339917, 1684951308, 233476, 190, 0, 255, 0, 49202, SECOND_ECHO, 796, 2453, 0, 38, 161, 3390
10.10.10.66, 1719, 15.232, 39.4596, -2.71582, 1340985, 1684951308, 233476, 1996, 0, 255, 0, 49201, FIRST_ECHO, 796, 2445, 0, 38, 160, 10680
10.10.10.66, 1719, 10.6344, 39.4596, -2.71582, 1340985, 1684951308, 233476, 134, 0, 255, 0, 49202, SECOND_ECHO, 796, 2445, 0, 38, 160, 10680
10.10.10.66, 1719, 15.8752, 34.7843, -2.75593, 1341265, 1684951308, 233476, 3281, 0, 255, 0, 49169, FIRST_ECHO, 796, 2301, 0, 38, 153, 2800
10.10.10.66, 1719, 17.7076, 29.6162, -2.79603, 1341502, 1684951308, 233476, 1578, 0, 255, 0, 49201, FIRST_ECHO, 796, 2141, 0, 37, 145, 2370
10.10.10.66, 1719, 13.3556, 29.6162, -2.79603, 1341502, 1684951308, 233476, 210, 0, 255, 0, 49202, SECOND_ECHO, 796, 2141, 0, 37, 145, 2370
10.10.10.66, 1719, 13.4781, 26.2071, -2.81895, 1341635, 1684951308, 233476, 365, 0, 255, 0, 49201, FIRST_ECHO, 796, 2037, 0, 37, 139, 1330
10.10.10.66, 1719, 19.9882, 15.9626, -2.87052, 1341980, 1684951308, 233476, 1272, 0, 255, 0, 49201, FIRST_ECHO, 796, 1733, 0, 36, 119, 3450
10.10.10.66, 1719, 22.129, 11.4935, -2.88771, 1342114, 1684951308, 233476, 945, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1605, 0, 36, 110, 1340
10.10.10.66, 1719, 29.9577, 7.013, -2.89344, 1342244, 1684951308, 233476, 1545, 0, 255, 0, 1073791073, FIRST_ECHO, 796, 1477, 0, 36, 100, 1300
10.10.10.66, 1719, 28.2366, 2.4408, -2.89917, 1342372, 1684951308, 233476, 31700, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1349, 0, 35, 90, 1280
10.10.10.66, 1719, 27.7867, -2.13713, -2.89917, 1342500, 1684951308, 233476, 840, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1221, 0, 35, 79, 1280
10.10.10.66, 1719, 27.0178, -11.7972, -2.88198, 1342774, 1684951308, 233476, 935, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 949, 0, 34, 57, 2740
10.10.10.66, 1719, 22.1729, -16.209, -2.87052, 1342908, 1684951308, 233476, 1332, 0, 255, 0, 49169, FIRST_ECHO, 796, 821, 0, 34, 47, 1340
10.10.10.66, 1719, 19.8282, -20.2999, -2.85333, 1343039, 1684951308, 233476, 57562, 0, 0, 0, 49377, FIRST_ECHO, 796, 701, 0, 34, 39, 1310
10.10.10.66, 1719, 20.2941, -24.0814, -2.83614, 1343167, 1684951308, 233476, 5208, 0, 255, 0, 49169, FIRST_ECHO, 796, 589, 0, 34, 32, 1280
10.10.10.66, 1719, 18.3097, -32.9909, -2.77312, 1343525, 1684951308, 233476, 303, 0, 255, 0, 49169, FIRST_ECHO, 796, 317, 0, 34, 16, 3580
10.10.10.66, 1719, 17.0467, -35.5692, -2.7502, 1343654, 1684951308, 233476, 313, 0, 255, 0, 49169, FIRST_ECHO, 796, 237, 0, 34, 12, 1290
10.10.10.66, 1719, 15.1086, -40.7717, -2.70436, 1344885, 1684951308, 233476, 250, 0, 255, 0, 49169, FIRST_ECHO, 796, 77, 0, 33, 4, 12310
10.10.10.66, 1719, 26.6434, -29.3354, -2.80176, 1345515, 1684951308, 233476, 420, 0, 255, 0, 49169, FIRST_ECHO, 796, 429, 0, 34, 22, 4370
10.10.10.66, 1719, 26.664, -25.9263, -2.82468, 1345648, 1684951308, 233476, 437, 0, 255, 0, 49169, FIRST_ECHO, 796, 533, 0, 34, 29, 1330
10.10.10.66, 1719, 20.1671, -22.225, -2.84187, 1345780, 1684951308, 233476, 65535, 0, 0, 0, 49153, FIRST_ECHO, 796, 645, 0, 34, 36, 1320
10.10.10.66, 1719, 19.5428, -17.8763, -2.86479, 1345922, 1684951308, 233476, 1006, 0, 255, 0, 49169, FIRST_ECHO, 796, 773, 0, 34, 44, 1420
10.10.10.66, 1719, 27.3298, -7.27083, -2.89344, 1346238, 1684951308, 233476, 676, 0, 255, 0, 1073791073, FIRST_ECHO, 796, 1077, 0, 35, 67, 3160
10.10.10.66, 1719, 27.7136, -2.69863, -2.89917, 1346366, 1684951308, 233476, 826, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1205, 0, 35, 77, 1280
10.10.10.66, 1719, 28.1131, 1.88503, -2.89917, 1346494, 1684951308, 233476, 913, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1333, 0, 35, 88, 1280
10.10.10.66, 1719, 29.7131, 6.40567, -2.89344, 1346622, 1684951308, 233476, 1660, 0, 255, 0, 1073791009, FIRST_ECHO, 796, 1461, 0, 35, 99, 1280
10.10.10.66, 1719, 22.9687, 10.9435, -2.88771, 1346751, 1684951308, 233476, 1313, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1589, 0, 36, 109, 1290
10.10.10.66, 1719, 16.7922, 20.3515, -2.85333, 1347041, 1684951308, 233476, 2257, 0, 255, 0, 49169, FIRST_ECHO, 796, 1861, 0, 37, 128, 2900
10.10.10.66, 1719, 14.5911, 24.0814, -2.83614, 1347169, 1684951308, 233476, 1361, 0, 255, 0, 49169, FIRST_ECHO, 796, 1973, 0, 37, 135, 1280
10.10.10.66, 1719, 13.424, 27.5192, -2.81322, 1347297, 1684951308, 233476, 585, 0, 255, 0, 49201, FIRST_ECHO, 796, 2077, 0, 37, 141, 1280
10.10.10.66, 1719, 15.7124, 36.3542, -2.74447, 1347699, 1684951308, 233476, 944, 0, 255, 0, 49169, FIRST_ECHO, 796, 2349, 0, 38, 155, 4019
10.10.10.66, 1719, 15.0394, 39.2247, -2.71582, 1347878, 1684951308, 233476, 1553, 0, 255, 0, 49169, FIRST_ECHO, 796, 2437, 0, 38, 160, 1790
10.10.10.66, 1719, 14.9301, 38.9439, -2.72155, 1349022, 1684951308, 233476, 5927, 0, 255, 0, 49169, FIRST_ECHO, 796, 2429, 0, 38, 159, 11440
10.10.10.66, 1719, 14.6361, 36.8641, -2.73874, 1349153, 1684951308, 233476, 1514, 0, 255, 0, 49169, FIRST_ECHO, 796, 2365, 0, 38, 156, 1310
10.10.10.66, 1719, 14.3096, 23.56, -2.83614, 1349731, 1684951308, 233476, 955, 0, 255, 0, 49169, FIRST_ECHO, 796, 1957, 0, 37, 134, 1260
10.10.10.66, 1719, 16.8326, 19.8186, -2.85333, 1349859, 1684951308, 233476, 1992, 0, 255, 0, 49169, FIRST_ECHO, 796, 1845, 0, 36, 127, 1280
10.10.10.66, 1719, 21.5044, 15.7162, -2.87052, 1349989, 1684951308, 233476, 586, 0, 255, 0, 49201, FIRST_ECHO, 796, 1725, 0, 36, 119, 1300
10.10.10.66, 1719, 20.3543, 15.7162, -2.87052, 1349989, 1684951308, 233476, 475, 0, 255, 0, 49202, SECOND_ECHO, 796, 1725, 0, 36, 119, 1300
10.10.10.66, 1719, 29.1423, 4.98473, -2.89917, 1350300, 1684951308, 233476, 1118, 0, 255, 0, 1073791009, FIRST_ECHO, 796, 1421, 0, 35, 96, 3110
10.10.10.66, 1719, 27.8667, 0.458366, -2.89917, 1350428, 1684951308, 233476, 901, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1293, 0, 35, 85, 1280
10.10.10.66, 1719, 27.5544, -4.1253, -2.89917, 1350556, 1684951308, 233476, 716, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1165, 0, 35, 74, 1280
10.10.10.66, 1719, 27.1727, -8.68604, -2.89344, 1350684, 1684951308, 233476, 880, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1037, 0, 35, 64, 1280
10.10.10.66, 1719, 26.9929, -13.1895, -2.88198, 1350815, 1684951308, 233476, 829, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 909, 0, 34, 54, 1310
10.10.10.66, 1719, 20.2057, -22.4657, -2.84187, 1351111, 1684951308, 233476, 65535, 0, 0, 0, 49153, FIRST_ECHO, 796, 637, 0, 34, 35, 2960
10.10.10.66, 1719, 15.2894, -40.2503, -2.70436, 1351953, 1684951308, 233476, 236, 0, 255, 0, 49169, FIRST_ECHO, 796, 93, 0, 33, 5, 1320
10.10.10.66, 1719, 15.3436, -39.9695, -2.71009, 1352950, 1684951308, 233476, 230, 0, 255, 0, 49169, FIRST_ECHO, 796, 101, 0, 33, 5, 9970
10.10.10.66, 1719, 26.7263, -30.1261, -2.79603, 1353483, 1684951308, 233476, 370, 0, 255, 0, 49169, FIRST_ECHO, 796, 405, 0, 34, 21, 3880
10.10.10.66, 1719, 26.6105, -26.7228, -2.81895, 1353618, 1684951308, 233476, 461, 0, 255, 0, 49169, FIRST_ECHO, 796, 509, 0, 34, 27, 1350
10.10.10.66, 1719, 20.2277, -23.0386, -2.84187, 1353752, 1684951308, 233476, 65535, 0, 0, 0, 49153, FIRST_ECHO, 796, 621, 0, 34, 34, 1340
10.10.10.66, 1719, 26.9748, -12.5936, -2.88198, 1354083, 1684951308, 233476, 716, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 925, 0, 34, 55, 3310
10.10.10.66, 1719, 27.1896, -8.13027, -2.89344, 1354214, 1684951308, 233476, 689, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1053, 0, 35, 65, 1310
10.10.10.66, 1719, 27.5894, -3.5638, -2.89917, 1354342, 1684951308, 233476, 697, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1181, 0, 35, 75, 1280
10.10.10.66, 1719, 27.9295, 1.01414, -2.89917, 1354470, 1684951308, 233476, 1066, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1309, 0, 35, 86, 1280
10.10.10.66, 1719, 29.3227, 5.5978, -2.89344, 1354598, 1684951308, 233476, 1659, 0, 255, 0, 1073790977, FIRST_ECHO, 796, 1437, 0, 35, 97, 1280
10.10.10.66, 1719, 21.0026, 15.1261, -2.87625, 1354876, 1684951308, 233476, 1077, 0, 255, 0, 49169, FIRST_ECHO, 796, 1709, 0, 36, 118, 2780
10.10.10.66, 1719, 17.2892, 19.2342, -2.85906, 1355005, 1684951308, 233476, 1005, 0, 255, 0, 49169, FIRST_ECHO, 796, 1829, 0, 36, 126, 1290
10.10.10.66, 1719, 14.1598, 23.0386, -2.84187, 1355132, 1684951308, 233476, 337, 0, 255, 0, 49169, FIRST_ECHO, 796, 1941, 0, 37, 133, 1270
10.10.10.66, 1719, 13.4499, 26.7228, -2.81895, 1355267, 1684951308, 233476, 312, 0, 255, 0, 49201, FIRST_ECHO, 796, 2053, 0, 37, 140, 1350
10.10.10.66, 1719, 15.1332, 36.6292, -2.73874, 1355714, 1684951308, 233476, 1944, 0, 255, 0, 49201, FIRST_ECHO, 796, 2357, 0, 38, 156, 4470
10.10.10.66, 1719, 11.0702, 36.6292, -2.73874, 1355714, 1684951308, 233476, 144, 0, 255, 0, 49202, SECOND_ECHO, 796, 2357, 0, 38, 156, 4470
10.10.10.66, 1719, 15.2078, 38.7148, -2.72155, 1355842, 1684951308, 233476, 753, 0, 255, 0, 49201, FIRST_ECHO, 796, 2421, 0, 38, 159, 1280
10.10.10.66, 1719, 10.223, 38.7148, -2.72155, 1355842, 1684951308, 233476, 151, 0, 255, 0, 49202, SECOND_ECHO, 796, 2421, 0, 38, 159, 1280
10.10.10.66, 1719, 10.0726, 38.434, -2.72155, 1357057, 1684951308, 233476, 751, 0, 255, 0, 49201, FIRST_ECHO, 796, 2413, 0, 38, 159, 12150
10.10.10.66, 1719, 15.5707, 36.0792, -2.74447, 1357197, 1684951308, 233476, 1994, 0, 255, 0, 49169, FIRST_ECHO, 796, 2341, 0, 38, 155, 1400
